Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96,Column97,Column98,Column99,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,Column116,Column117,Column118,Column119,Column120,Column121,Column122,Column123,Column124,Column125,Column126,Column127,Column128,Column129,Column130,Column131,Column132,Column133,Column134,Column135,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,Column160,Column161,Column162,Column163,Column164,Column165,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175,Column176,Column177,Column178,Column179,Column180,Column181,Column182,Column183,Column184,Column185,Column186,Column187,Column188,Column189,Column190,Column191,Column192,Column193,Column194,Column195,Column196,Column197,Column198,Column199,Column200,Column201,Column202,Column203,Column204,Column205,Column206,Column207,Column208,Column209,Column210,Column211,Column212,Column213,Column214,Column215,Column216,Column217,Column218,Column219,Column220,Column221,Column222,Column223,Column224,Column225,Column226,Column227,Column228,Column229,Column230,Column231,Column232,Column233,Column234,Column235,Column236,Column237,Column238,Column239,Column240,Column241,Column242,Column243,Column244
790.028775747942,1166.84489365642,Inf,Inf,Inf,Inf,1792.25339495251,271.660142286962,405.529020170747,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,622.333151074468,Inf,1874.10820069107,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,335.026672702796,Inf,Inf,Inf,1845.40621673364,941.524745767739,1253.01288433098,962.200624427356,1937.26441200562,2160.62602508746,1211.80165754341,2080.28991558049,1087.75739178782,1177.1886723584,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2189.19277567294,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1966.13850210915,1980.33972300548,1526.30408408561,1862.90084995622,1299.47497264736,1782.02783546606,2124.00794873508,1435.46357912762,1460.86186720329,1938.96752419184,247.650132552194,371.830224811238,267.642445589793,276.260124644888,342.021902313293,231.547443540644,304.687470408316,416.178647026983,381.300574183895,342.516640115694,341.280295757332,221.555822338521,133.558869142615,140.435679631002,228.664553825427,127.91234243298,328.773708495843,319.87735541985,328.107970536649,283.966574573968,244.762273752619,281.963390420175,Inf,433.319551056479,590.55671998083,423.736916048069,375.09820544867,412.182494572196,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1511.95769803099,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,551.134452889163,776.949013579936,732.050404214611,746.890945828307,864.139804001054,1617.41792076837,1196.27241431674,1117.82766081772,955.313109014036,559.587766575152,442.467599890366,596.822310656016,165.582618961289,672.936139468971,406.961488264008,460.647776605394,680.400763344607,209.306181310949,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2159.26991820377,Inf,Inf,1514.19288995072,1213.48557060406,1202.98894189676,1547.05461280033,Inf,Inf,1320.60102254564,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2075.02500397972,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
1351.04316178897,1759.94701964148,Inf,Inf,Inf,Inf,1820.36176650593,164.490434525183,210.461457008474,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,703.055198572953,Inf,1915.47672218395,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,310.295293118618,Inf,Inf,Inf,Inf,1662.0960222681,2188.33585395291,1657.02343820322,Inf,Inf,1819.62112625758,Inf,1930.23658419802,1599.36085552913,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1906.80701293207,1061.87324835216,1849.3058903829,1336.49920332221,497.90008062216,555.448040886602,1645.18300496399,821.651977187661,126.256430823882,224.097173872448,274.271542391105,399.425274220599,328.506856587428,402.18258524328,449.388475707883,261.441142866544,143.081253613909,207.842654256879,259.952060189904,517.988211685353,326.8029337132,284.891809356087,307.260113919866,109.125331126113,122.463801007799,116.834087627533,366.081441237695,315.055827621008,170.78485052323,433.319551056479,Inf,410.795709098938,47.7704347826087,62.9016528614568,86.3443885300245,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2057.25047519251,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,669.436943620199,596.367738934916,813.788117502975,942.830846589624,1043.0354847373,1912.02578296163,1583.19905239008,1427.71011011903,1226.26030823367,809.212599363492,654.233094979421,844.034346543091,578.213046647533,1032.65286512325,700.037080700832,731.865831430272,929.922798195721,606.979710811541,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1302.26966184323,1303.09162665451,1627.39993625886,Inf,Inf,1383.91009663744,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1817.76182205175,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1885.20245959314,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
1373.68856923313,1756.78134489402,Inf,Inf,Inf,Inf,1147.65752740595,461.127504131991,610.088657807687,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,389.270320918468,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2176.64621980969,Inf,Inf,Inf,Inf,Inf,676.432332657539,Inf,Inf,Inf,Inf,1490.51388177837,Inf,1524.8160032306,Inf,Inf,1801.49554167512,Inf,1612.08873727153,1718.26650315141,Inf,Inf,Inf,Inf,Inf,Inf,2117.42480762778,Inf,2144.93738664711,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1896.08818963559,1231.90502866343,711.903685806733,1176.82802005944,957.497948248776,875.043593588155,887.40436491999,1295.31208945307,640.890574505752,516.187822969516,347.192966123931,317.259419872952,280.385403207849,360.054105980577,318.925109848641,243.720927374916,217.85261825175,327.765978107411,278.907305895517,563.876734109566,721.260809957538,452.847846774241,364.956636102899,492.61553277173,395.483066044329,386.237635144696,379.78644490919,319.974166992035,345.944820851995,378.150393443707,590.55671998083,410.795709098938,Inf,364.501692509207,391.748979998693,492.36381422589,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1527.30219081068,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,399.003672572537,197.827899409308,475.428525700382,669.845422215945,742.29133830739,1656.59129615453,1463.40416597969,1211.13078364584,985.43865095125,613.805669005295,476.555325354778,637.49293494327,645.799517520603,916.963851823255,583.146403026447,581.342352445042,707.506983891149,643.227408390644,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1957.31361926058,927.351445629886,933.496671009995,1240.5191890465,Inf,Inf,995.950463054673,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2085.15244488753,1487.05331920221,Inf,Inf,2147.78202360351,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1610.46345432986,Inf,Inf,2029.8452119927,Inf,Inf,Inf,Inf,Inf
1113.35754452709,1512.31991932626,Inf,Inf,Inf,Inf,1741.4405657803,166.190799496931,250.503538207997,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,656.859133418565,Inf,1867.76091943666,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,340.331232227502,Inf,Inf,Inf,Inf,1636.30929515799,Inf,1627.3191395805,Inf,Inf,1554.42278878111,Inf,1912.96597265735,1597.11993079793,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1827.43654802,1024.98168978583,1770.4559932166,1296.43819888674,543.533817876867,595.763755880779,954.856647069297,902.903485811662,160.451472302635,192.780980919174,237.903128855197,357.531291302053,295.725203502152,362.923930638182,404.546929942028,215.542312829843,105.931877871292,165.68576294859,271.582675093541,518.383577244592,306.773538286497,254.482909413117,295.930224320769,95.4719279439292,104.000873982077,96.1026398375347,327.982815042607,281.128249031969,147.474320161153,423.736916048069,47.7704347826087,364.501692509207,Inf,52.5952638261053,128.60228815505,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1190.64001024246,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2184.73267753456,Inf,Inf,Inf,624.835602073175,552.158411197668,767.08286334713,899.665196251325,998.625343734745,1872.19709734549,1554.47230769887,1390.08083769779,1186.22300466203,770.238578074762,614.774936106111,804.563342385654,560.587878141414,1001.87754136175,665.842988164412,695.401975919987,889.925966173772,586.250871548762,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1461.93857506799,1254.83567406187,1255.82444652265,1579.72737393056,Inf,Inf,1336.19588893868,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1784.77695928948,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1859.35576590215,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
1061.89291481514,1460.46481094837,Inf,Inf,Inf,Inf,1779.44635404124,113.653688689549,218.452279826451,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,656.464353684359,Inf,1882.34298207642,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,295.749364792297,Inf,Inf,Inf,Inf,1585.98049131839,Inf,1578.36327510464,Inf,Inf,1502.68509360131,Inf,1860.63838108977,1546.22774752122,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1864.32311175469,1067.36522369767,1808.81384011045,1334.848774939,999.813410548962,1025.73573890339,1725.28402842074,895.964506192494,124.440767698558,162.641419037063,215.172208126641,344.960545941609,267.069236128387,344.648651838893,399.933167195548,217.168720972013,88.1295009323982,156.5033874459,219.405172864664,466.578938914076,264.423484504792,222.784666317756,247.872066251882,47.0745056885604,59.6234100761734,53.9834379138464,307.68940162911,254.192439706182,107.904419614772,375.09820544867,62.9016528614568,391.748979998693,52.5952638261053,Inf,107.558869223241,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2135.53638524664,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,618.599173045236,584.434900934761,768.935164739873,888.895255249623,991.238402474724,1853.68079529354,1520.35318205019,1367.77205383755,1168.28951511425,750.562679791907,596.194624621206,785.781207465089,516.708554358691,970.098060067092,638.593157611483,671.521859332544,872.083860104532,544.68276416537,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1480.63266225058,1261.06869836449,1260.6467354524,1588.64585835867,Inf,Inf,1346.07243195399,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1830.25774855715,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1908.98754722334,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
1023.90857792391,1425.41662794225,Inf,Inf,Inf,Inf,1954.55218703708,145.243554841729,124.2038536044,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,762.790622452402,Inf,1989.40977642584,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,231.00193511084,Inf,Inf,Inf,1887.58939233689,1073.26285738277,1151.72174645209,1123.61003741375,2139.60760481218,Inf,1466.20111888488,Inf,1167.98559482533,1556.75147816527,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2040.51024004358,1148.0084347648,1983.78735152408,1422.79298868362,450.527355993283,529.497490087605,848.12490131091,251.743484866659,50.4043260363216,255.436496068259,312.54005172449,447.117457596673,356.572243650785,442.839744447135,505.473191678334,324.659516286389,193.921146845698,262.688971962902,210.067102430698,477.461273161893,329.452643845609,310.182791696526,294.794964881476,132.706426458708,148.684860020258,148.151919739487,404.800957604582,346.142637793004,194.055824659581,412.182494572196,86.3443885300245,492.36381422589,128.60228815505,107.558869223241,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2098.03935210958,1084.83961371036,Inf,Inf,1332.19773058513,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2083.30627665282,Inf,Inf,Inf,722.763422166568,680.74917388394,875.738946916871,989.822154048006,1094.14186494051,1946.58787849916,1590.34616916045,1456.84698521254,1262.62055589112,844.276323062051,691.783291456216,880.260594108079,568.699638055438,1046.190451955,723.827538640084,760.92415762808,967.197362593561,603.032143487721,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1586.497326569,1368.46955375978,1367.86120402252,1696.20040084704,Inf,Inf,1453.62396934856,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1902.50300021176,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1965.43681026903,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,69.2075697641913,196.751845348993,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2146.58956741475,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,158.541415186791,125.136729237098,1155.78202589505,731.068913805983,92.762853982707,1141.86098747426,Inf,2189.6288980568,Inf,2036.92563674506,Inf,Inf,Inf,Inf,Inf,Inf,134.969486154525,630.939564711596,92.9370414370799,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1706.10490616804,2184.41304175424,1636.88652179173,1546.69441326958,2181.33424790246,2174.60541032048,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,92.2217426391636,268.318935472143,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,158.541415186791,Inf,35.7348992539451,1313.96375278543,884.103467729,71.6328373583057,1300.00366570331,1336.57382242935,1865.56408810544,Inf,1930.93848695029,Inf,1376.58107803329,Inf,Inf,Inf,Inf,67.2556999922932,697.159763616309,102.626481562691,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1813.36621237511,Inf,1718.84701540039,1655.35006699626,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,62.8440532758359,255.285796466162,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,125.136729237098,35.7348992539451,Inf,1279.43972085658,848.490410029652,47.5410711145859,1252.00383798469,1364.44422830091,1883.83304373836,Inf,1962.58961103988,Inf,1404.12107315686,Inf,Inf,Inf,Inf,45.5421888039936,670.539526203756,68.8464530388476,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1781.65116310696,Inf,1690.91098365094,1623.39965912794,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1224.28330282599,1160.88794862378,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2184.23516210369,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1741.51110472215,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1155.78202589505,1313.96375278543,1279.43972085658,Inf,470.023695443229,Inf,1012.40884212038,Inf,Inf,1279.61704509892,1713.14754216433,2115.5846390891,Inf,2101.02588336874,Inf,1453.64426442451,1661.47011283355,1275.52622377422,1085.26463339162,1226.36711592609,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2127.3601343989,2184.17469961413,2171.53887479074,2043.18343259327,Inf,2136.74813130211,2190.14034061474,Inf,Inf,Inf,2035.86718169256,Inf,Inf,2094.50557770495,1212.29482260589,1797.58661132813,1400.02501037385,1089.87066621302,1491.03648764686,2003.69439462134,Inf,Inf,Inf,Inf,2135.45796609638,Inf,2170.98508305591,Inf,Inf
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,800.111341219822,786.830597052869,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1670.88934622239,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,731.068913805983,884.103467729,848.490410029652,470.023695443229,Inf,823.698479375505,803.798446449312,Inf,Inf,1431.56589734379,1670.89144965185,2125.21346484451,Inf,Inf,Inf,1763.9750718967,1871.25709825155,836.867435712351,635.249231076896,788.513197145961,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,2141.70696302486,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,1938.16523126559,1159.8357105744,1720.15549636064,1227.82817324124,1005.97383615685,1567.79119755146,1868.28783790519,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
